Idade,Peso,Horas de atividade,Batimentos cardiacos
64.98989882943326,119.96767625418642,19.991919063546604,134.5798139017717
59.95606861482821,103.85941956745026,15.964854891862569,126.13714214841528
74.16590414140146,149.3308932524846,27.332723313121157,161.0015354046242
62.235864074766646,111.15476503925328,17.78869125981332,129.58870625484778
58.201314959009714,98.24420786883108,14.561051967207767,120.15059916902308
65.80363367096963,122.57162774710281,20.642906936775702,134.90555682890852
61.87001551510878,109.98404964834809,17.49601241208702,127.45985246969322
49.55872533828322,70.5879210825063,7.646980270626575,98.91890488358356
83.44243153532733,179.01578091304745,34.753945228261856,182.51687796794246
63.09093690402385,113.89099809287632,18.47274952321908,131.80163046148738
55.171745004313685,88.54958401380381,12.137396003450947,108.08668558801304
78.8898738178126,164.44759621700032,31.111899054250078,174.30282239316296
62.4642479784381,111.88559353100192,17.971398382750476,133.92276927853607
65.28339140213633,120.90685248683626,20.226713121709064,135.63510889498946
76.40963732270353,156.51083943265132,29.127709858162827,168.75373547506524
81.61583905629445,173.17068498014225,33.292671245035564,181.70502027980882
56.27733372760385,92.08746792833229,13.021866982083075,114.83935229103365
59.60406251249128,102.7330000399721,15.683250009993026,119.0988069596432
64.36650053614255,117.97280171565615,19.49320042891404,131.02369804539663
54.429279137960364,86.17369324147317,11.543423310368292,108.69976963868187
80.62602338695021,170.00327483824066,32.500818709560164,177.74749327030418
70.03339128415365,136.1068521092917,24.026713027322927,150.25161583145825
70.38175558747511,137.22161787992042,24.305404469980093,149.06291526167712
56.4184066891208,92.53890140518658,13.134725351296645,118.57462960042405
72.89464505143275,145.26286416458478,26.315716041146196,154.0073100831483
65.22323169534582,120.7143414251066,20.178585356276653,135.25508161972806
72.3203635059768,143.4251632191257,25.856290804781427,156.99573112827326
73.50708171863252,147.22266149962402,26.80566537490601,152.1631674494439
80.52790746073936,169.68930387436598,32.42232596859149,173.84155102754536
78.39869233601378,162.8758154752441,30.718953868811024,164.8006460787304
69.59467282189665,134.70295303006927,23.67573825751732,146.08144183502304
53.29555570018885,82.54577824060429,10.636444560151073,110.27325517647087
56.35238137345108,92.32762039504348,13.081905098760867,108.92933525165516
65.89665993454969,122.86931179055901,20.717327947639752,135.74493772751453
48.40718575219661,66.90299440702915,6.72574860175729,95.61840427600819
66.79355905967861,125.73938899097156,21.43484724774289,145.1273595046706
60.337039950690006,105.078527842208,16.269631960552,124.577982279653
72.21012304831409,143.07239375460512,25.768098438651275,152.14019004841802
68.65029549041702,131.68094556933448,22.920236392333614,145.297760149106
74.41764475775155,150.13646322480494,27.534115806201235,160.53027987694426
66.98902148496624,126.36486875189198,21.591217187972994,143.32666415953128
57.34131933518918,95.4922218726054,13.87305546815135,118.61701815818688
66.32541589571488,124.2413308662876,21.060332716571907,141.4936108657698
64.62285855267481,118.7931473685594,19.69828684213985,131.42639233792005
80.99119178100997,171.1718136992319,32.792953424807976,174.38079223257245
59.67661324275362,102.96516237681158,15.741290594202892,122.21234978495899
65.35911384881864,121.14916431621964,20.28729107905491,134.21626111391956
74.35884108270466,149.9482914646549,27.48707286616372,158.39562804654759
74.99410324538935,151.98113038524588,27.995282596311466,161.30844587393875
51.966483427209674,78.29274696707094,9.573186741767731,103.55459892828135
59.675914108565856,102.96292514741073,15.740731286852686,120.47870679589388
59.94200355079202,103.81441136253444,15.953602840633614,120.85732033264559
74.30270239103092,149.7686476512989,27.44216191282473,155.07791185184308
74.17751251458935,149.3680400466859,27.34201001167148,160.81724781533114
56.73617651178267,93.55576483770454,13.388941209426136,117.94272785561633
65.75153714119705,122.40491885183052,20.601229712957636,138.7639361907281
66.909001941825,126.10880621383996,21.527201553459992,141.07291593890727
69.92400328356014,135.75681050739246,23.93920262684811,147.015995270519
65.31081479184519,120.9946073339046,20.248651833476156,138.42852992551778
68.02875772448499,129.69202471835195,22.423006179587997,142.85349035314454
70.09507743874265,136.30424780397647,24.07606195099412,151.71408823951762
58.58085847854331,99.4587471313386,14.864686782834651,119.00020228072077
57.42861811611864,95.77157797157965,13.942894492894915,119.09371269476696
79.0525939095765,164.96830051064478,31.24207512766119,170.74585278539618
63.73393181653061,115.94858181289796,18.98714545322449,131.81243819491687
58.00188367582804,97.60602776264973,14.401506940662431,122.21143169339146
71.70420853340221,141.453467306887,25.363366826721748,152.92897501873355
52.70795031932632,80.66544102184426,10.166360255461061,111.550066195093
60.568364166098355,105.81876533151473,16.454691332878678,127.196331324958
82.4536672694947,175.85173526238304,33.962933815595754,182.58119006539204
70.01625279281973,136.05200893702317,24.01300223425579,149.11045122185453
69.73524793288314,135.15279338522606,23.788198346306515,152.14816580502
77.74586501270039,160.78676804064122,30.1966920101603,169.8938043263049
58.81765617875264,100.21649977200846,15.054124943002114,117.34389249668524
61.93719076930481,110.1990104617754,17.54975261544385,130.45439920985535
63.13832349209707,114.04263517471064,18.51065879367766,134.1334618035155
79.06210014183068,164.99872045385814,31.249680113464542,173.47202952839058
63.11086672306632,113.9547735138122,18.48869337845305,135.15917549961864
65.63519434334098,122.03262189869112,20.508155474672783,136.5124105327333
63.2381539052901,114.3620924969283,18.590523124232075,131.85854189126778
63.5727282176012,115.43273029632385,18.858182574080967,133.8355722263288
63.09405181461425,113.9009658067656,18.4752414516914,129.8207229815601
63.0553962727448,113.77726807278334,18.44431701819584,135.52613793323513
78.75995160873909,164.0318451479651,31.007961286991268,169.19544602515742
66.45378720193838,124.6521190462028,21.163029761550703,138.00392438977156
67.51350998038893,128.04323193724457,22.010807984311146,140.73109692301676
60.27468736152757,104.87899955688816,16.21974988922204,125.39799231316849
73.00725368833317,145.6232118026661,26.405802950666533,157.6153326933227
68.3202312718372,130.62474006987907,22.656185017469763,143.45402277962367
60.61609876365549,105.97151604369756,16.49287901092439,126.56457769555092
55.292899977562506,88.93727992820006,12.234319982050009,111.0022544655919
51.539688974244406,76.92700471758212,9.231751179395532,101.46728318116199
66.4101128562379,124.51236113996129,21.12809028499032,137.513429305425
67.32801781373796,127.44965700396149,21.862414250990373,143.17948605178347
66.71870963365946,125.49987082771028,21.374967706927567,138.09915262719858
72.83789026858824,145.08124885948234,26.270312214870586,152.2448353206068
78.30410204913309,162.57312655722586,30.64328163930647,170.16799482967008
69.6462899449613,134.86812782387616,23.717031955969038,148.5150036097607
54.393181366907164,86.05818037410292,11.514545093525731,110.28710575213032
54.16584515170472,85.33070448545509,11.332676121363775,108.84848681843869
65.45656687480263,121.46101399936843,20.365253499842108,138.55335452265683
56.934046736902474,94.18894955808793,13.54723738952198,117.68930646168164
74.41039349401095,150.11325918083503,27.528314795208765,162.93312744213242
76.04810145166988,155.35392464534357,28.838481161335892,163.04295675538825
70.24985435097416,136.79953392311734,24.199883480779327,151.74507567074306
59.317908663759155,101.81730772402928,15.454326931007323,120.27177236286249
64.72506724651738,119.12021518885565,19.78005379721391,139.26332749419043
70.01925635584183,136.06162033869384,24.01540508467346,150.18060499315564
70.6035925133266,137.93149604264505,24.482874010661263,149.7389890755981
78.04266173756892,161.73651756022053,30.434129390055126,167.66278915082444
80.71760625520069,170.29634001664215,32.57408500416054,173.22082719324678
56.1314291661036,91.62057333153153,12.905143332882881,115.23586795337609
56.03184093989855,91.30189100767537,12.82547275191884,115.41969144376507
66.80786546363646,125.78516948363662,21.44629237090916,135.5736659682279
58.10091690467549,97.92293409496156,14.480733523740387,119.41416084239144
79.26856063670661,165.65939403746114,31.414848509365285,172.72402125948432
59.11726135805071,101.17523634576227,15.293809086440573,123.92809833941004
51.36733157161753,76.3754610291761,9.093865257294024,100.30371659579434
76.78421295463593,157.709481454835,29.427370363708743,165.07880370040957
61.06180577470204,107.3977784790465,16.849444619761623,123.20591212684087
77.1304991192845,158.8175971817103,29.70439929542757,166.413061121672
85.69333975492205,186.21868721575046,36.55467180393763,183.17792453689296
74.3932157624323,150.0582904397833,27.514572609945837,157.4605260095783
65.38705934147993,121.23858989273577,20.309647473183944,137.33903891552006
62.762612535310275,112.8403601129929,18.210090028248228,130.09587960925853
73.1461602319097,146.06771274211104,26.516928185527764,153.6968048004334
48.97362559596258,68.71560190708026,7.178900476770064,97.77769460529714
58.899444920433005,100.47822374538565,15.119555936346412,119.492559745084
69.64560204279863,134.86592653695558,23.716481634238896,149.70267242449864
60.16573522939373,104.53035273405993,16.132588183514983,121.23032774144579
46.24880723333746,59.996183146679876,4.999045786669972,85.80472217826161
66.55369691845017,124.97183013904056,21.242957534760137,138.06454501569388
62.867888356868754,113.17724274198002,18.294310685495006,132.43795013028705
68.619550502077,131.58256160664644,22.89564040166161,144.26106160299895
70.2866015747987,136.91712503935582,24.22928125983895,150.78450487237504
57.095180375855215,94.70457720273671,13.676144300684175,115.673739091738
66.38552390110293,124.43367648352935,21.10841912088234,138.8572264203595
65.08961804635014,120.2867777483204,20.0716944370801,142.1524398337707
67.92783979283354,129.36908733706733,22.342271834266835,138.14920062378562
82.16181489445734,174.91780766226344,33.72945191556586,180.521324624035
79.32597843272256,165.8431309847122,31.46078274617805,170.36202117666915
74.3693377014743,149.9818806447177,27.495470161179433,159.8042933258226
79.52423648027988,166.47755673689562,31.619389184223905,169.21235046032731
62.25957510300853,111.23064032962729,17.807660082406823,130.44326092003678
43.33279595953898,50.66494707052475,2.6662367676311867,79.88848121898054
62.186814095765975,110.99780510645112,17.749451276612778,127.61347731477554
58.09084421492491,97.89070148775973,14.472675371939928,118.24756515427248
64.15645636071389,117.3006603542844,19.325165088571104,133.4008339252675
81.21106917191379,171.87542135012401,32.96885533753101,177.1331429695338
69.62024867435417,134.78479575793338,23.69619893948334,147.92228582755536
65.28861598182763,120.92357114184841,20.230892785462107,134.499186304729
66.309292199274,124.18973503767677,21.047433759419192,132.74745600464962
65.74002651818267,122.36808485818456,20.59202121454614,137.55371943949643
63.721527524064115,115.90888807700514,18.97722201925129,135.0030138155939
62.0921259618608,110.69480307795456,17.673700769488637,129.32203881787845
58.31909638136842,98.62110842037895,14.655277105094745,125.456554810562
55.674338446879126,90.15788303001322,12.539470757503304,111.83300778173431
56.26723272218764,92.05514471100044,13.013786177750108,115.96480477510734
55.010772977656565,88.034473528501,12.008618382125249,108.99819128555694
71.21751525127598,139.89604880408314,24.974012201020788,152.78266176330533
66.66126098424401,125.3160351495808,21.3290087873952,141.3659533219261
77.65851632655462,160.50725224497484,30.12681306124371,165.87197931690554
61.53502600526805,108.91208321685775,17.228020804214438,128.9426096340799
71.44659624983815,140.62910799948207,25.157276999870515,157.50783062807227
56.415014684707614,92.52804699106436,13.132011747766096,112.24395194565204
83.03608669508951,177.71547742428643,34.4288693560716,181.724590968222
90.0,200.0,40.0,200.0
77.31055402916115,159.39377289331566,29.848443223328925,165.9563503033075
63.548082071299135,115.35386262815722,18.838465657039304,130.52721690995753
52.33524811818789,79.47279397820125,9.868198494550313,104.478682205216
80.51567667080207,169.6501653465666,32.41254133664165,172.80810342915322
70.50680491268616,137.62177572059568,24.40544393014892,149.13899095150992
52.30890932120655,79.38850982786096,9.847127456965238,107.05779337564276
72.67016265181759,144.54452048581632,26.136130121454077,157.12761037367648
69.9061483149422,135.69967460781507,23.924918651953764,149.9022036890243
62.67268025488474,112.55257681563118,18.1381442039078,132.01335646656827
72.96307263573604,145.48183243435534,26.37045810858884,154.1752055419344
66.68425726753648,125.38962325611672,21.34740581402918,139.68042939422185
67.04621777313857,126.5478968740434,21.63697421851085,136.68688738477292
75.91907290323805,154.9410332903617,28.735258322590433,164.89569210899447
63.191044314715,114.21134180708799,18.552835451772,133.7603226539619
73.00273955997963,145.60876659193485,26.402191647983713,151.90698003197065
77.4142313096965,159.7255401910288,29.9313850477572,166.45001300306959
59.82076443595416,103.42644619505329,15.856611548763325,121.23037110266094
70.99884811210049,139.1963139587216,24.7990784896804,152.33195051178708
71.86429090710851,141.96573090274725,25.491432725686806,154.50758106824057
65.34600922631735,121.10722952421551,20.276807381053878,141.24610604207786
65.21729337024081,120.6953387847706,20.173834696192653,134.87094806929122
66.51755037103604,124.85616118731537,21.214040296828845,143.04725875528342
63.624542817939435,115.5985370174062,18.899634254351547,136.64894691640606
72.4627055157858,143.8806576505145,25.970164412628627,159.76428920833806
65.85090496164406,122.72289587726101,20.680723969315245,142.44805572860716
74.41189494455367,150.11806382257168,27.529515955642925,162.2065988805631
76.17542339305047,155.76135485776155,28.94033871444038,160.75984442003715
63.2210881117041,114.30748195745312,18.576870489363284,128.2456322616289
58.10158665851654,97.92507730725292,14.481269326813235,121.64373822965644
73.70442613026233,147.85416361683946,26.963540904209857,153.83112458683132
60.66111773004954,106.1155767361586,16.528894184039647,124.35502959556808
72.19087920777733,143.01081346488746,25.752703366221862,158.27477333892364
62.32658540545332,111.44507329745062,17.86126832436266,127.66029714192234
64.39046845117446,118.04949904375827,19.51237476093957,134.9204033555996
54.523838267254476,86.47628245521435,11.619070613803586,109.6546747732819
62.462058184734275,111.8785861911497,17.96964654778742,129.82610441056198
54.74364932703681,87.17967784651779,11.794919461629446,107.58334177548694
67.72068285697318,128.7061851423142,22.176546285578553,140.4249961482626
65.92693077664684,122.96617848526991,20.741544621317477,139.66833166941944
61.09921444387196,107.51748622039024,16.87937155509756,124.18183532904587
62.73568820098983,112.75420224316744,18.18855056079186,129.18476370196598
80.72057778146575,170.3058489006904,32.5764622251726,172.24297553636575
68.0735865288524,129.83547689232768,22.458869223081923,146.73804252709817
66.57747621004631,125.04792387214823,21.26198096803705,139.80068262045816
68.72504187487999,131.92013399961598,22.980033499904,143.74861742251238
69.07741998302609,133.0477439456835,23.261935986420873,146.56395365490263
58.37327966799465,98.79449493758287,14.69862373439572,118.24843915481796
75.71121092836385,154.2758749707643,28.568968742691087,159.95476330298175
64.46805345914728,118.29777106927128,19.574442767317823,135.41786748283192
77.53866847593635,160.1237391229963,30.030934780749078,168.8024691694166
65.2339529633125,120.74864948260004,20.187162370650007,139.55953986203522
69.27362615966753,133.6756037109361,23.418900927734022,146.05878124978233
64.89995584906006,119.6798587169922,19.91996467924805,141.03402371052417
71.29277047844903,140.1368655310369,25.034216382759233,145.9332303435829
75.67729917402276,154.16735735687288,28.54183933921821,160.2679511394511
69.69290498105585,135.0172959393787,23.75432398484467,143.2128419721122
66.50912569057871,124.82920220985186,21.207300552462964,143.41902399195655
64.4875300219966,118.36009607038912,19.590024017597283,131.27748633217772
50.782139162782116,74.5028453209028,8.625711330225696,102.7587488573335
68.46318609467879,131.08219550297218,22.77054887574305,144.69522727900596
73.12757055714276,146.0082257828569,26.50205644571422,153.2029326154626
76.4669208741801,156.6941467973763,29.173536699344076,164.56932358523272
67.93998249941258,129.40794399812023,22.351985999530054,144.75714995037072
58.4928221135781,99.17703076344989,14.794257690862475,117.5825516821764
59.0204608516851,100.8654747253923,15.216368681348085,120.05507419311091
59.39115876239675,102.05170803966958,15.512927009917385,119.48640665746515
60.16383120113653,104.52425984363687,16.13106496090922,122.8210761282688
70.4881659432121,137.5621310182787,24.390532754569684,150.0973197243183
69.82915311585423,135.45328997073352,23.863322492683377,148.22274100217751
74.07392309707366,149.03655391063563,27.25913847765891,154.36161326824302
60.3439230223908,105.10055367165056,16.27513841791264,130.381315658596
51.2288973235122,75.93247143523902,8.983117858809758,102.86632575566559
76.66600368032533,157.33121177704103,29.332802944260262,166.5620115723107
59.31559812274776,101.8099139927928,15.452478498198204,119.0263272492167
45.82685697160993,58.645942309151714,4.6614855772879285,86.1242876331641
54.88026638638935,87.61685243644592,11.904213109111481,113.55049507808441
60.758743748861825,106.42797999635785,16.606994999089462,124.53932775092545
76.9431038863442,158.21793243630145,29.55448310907537,168.20592208193375
62.4124346091473,111.71979074927135,17.92994768731784,131.2638067719015
58.837062752872846,100.27860080919314,15.069650202298286,119.80588483960352
65.24361821397049,120.77957828470558,20.194894571176395,138.03390539920505
70.74171769187086,138.37349661398673,24.593374153496686,152.34108065053033
75.40375064627949,153.2920020680944,28.3230005170236,156.19489618003354
70.37860041134749,137.21152131631192,24.30288032907798,155.107206695604
57.92723880480304,97.36716417536972,14.341791043842427,122.61413095596487
81.15808930389473,171.70588577246312,32.92647144311578,176.48687704129813
55.9959037364826,91.1868919567443,12.796722989186087,114.02603645407812
60.2962192780099,104.94790168963169,16.236975422407927,123.5411217443467
61.77783834184572,109.68908269390629,17.422270673476575,129.83907840419442
48.74566279662238,67.98612094919162,6.996530237297902,93.39227358686855
58.59411587234336,99.50117079149874,14.875292697874686,118.42536202311427
77.65916868813034,160.5093398020171,30.127334950504274,173.19999268269822
61.7462280503257,109.58792976104223,17.39698244026056,126.09169216795894
76.06275292571054,155.40080936227372,28.85020234056843,161.33740367803853
60.581174176078406,105.85975736345092,16.46493934086273,128.13383396322251
53.605367541766775,83.5371761336537,10.884294033413424,105.30184832641226
86.7598789266864,189.63161256539647,37.40790314134914,189.2359168964133
60.3954699869985,105.2655039583952,16.316375989598793,124.79812691505212
82.31937468638762,175.42199899644038,33.8554997491101,178.83290702103255
64.40275315047707,118.08881008152659,19.522202520381647,126.67350748277552
82.79637110185341,176.94838752593085,34.237096881482714,180.4581036768007
55.67067409628231,90.14615710810335,12.536539277025843,111.58962444388635
71.97422537113184,142.31752118762185,25.579380296905466,152.5419032520186
61.863976004473535,109.96472321431528,17.49118080357882,125.17025905557712
70.05776753396005,136.18485610867214,24.04621402716803,146.24646315199294
64.31889531652543,117.82046501288136,19.45511625322034,133.38627412639335
65.10627820807896,120.34009026585264,20.085022566463163,141.3690434266774
67.77484228530689,128.87949531298204,22.219873828245507,145.22934865759225
70.91427162499727,138.92566919999123,24.731417299997805,150.59673323363614
52.19485965423457,79.02355089355062,9.755887723387657,100.07894789805536
60.56318009725248,105.80217631120793,16.450544077801982,124.62963506768313
65.2350360861482,120.75211547567422,20.18802886891855,136.5998016600183
73.81554737168865,148.20975158940368,27.05243789735092,157.81952418712498
53.77666746867007,84.08533589974421,11.021333974936056,106.77515183827951
82.97447088388385,177.51830682842834,34.379576707107084,187.43145065222683
58.07471468309036,97.83908698588915,14.459771746472292,120.0488796429332
68.40961779638636,130.91077694843636,22.727694237109088,143.54050529148682
61.7428660159153,109.57717125092896,17.394292812732242,123.99496246094459
74.31432996657334,149.80585589303473,27.451463973258683,157.4266829701766
67.07384559994475,126.6363059198232,21.6590764799558,139.24880374200183
73.94798280636957,148.63354498038257,27.158386245095645,159.60654245050517
52.88187220305393,81.22199104977258,10.305497762443144,106.65648521330343
75.09671718854409,152.30949500334106,28.077373750835267,161.57859768653904
67.89508160780821,129.26426114498628,22.316065286246577,143.43504634183574
61.80613114700115,109.7796196704037,17.444904917600926,125.85116412592585
60.44340156519093,105.418885008611,16.354721252152753,122.52663305762523
58.371066312739295,98.78741220076576,14.696853050191441,115.51037392885944
54.901698303692996,87.68543457181757,11.921358642954395,114.2344576686618
57.80478724929829,96.97531919775456,14.243829799438643,113.26413585401505
67.34585278666856,127.5067289173394,21.876682229334847,140.39699945758466
64.40462409623693,118.09479710795824,19.523699276989557,132.3558188858623
76.15946898520271,155.7103007526486,28.92757518816215,165.52928604080228
59.19430419557007,101.4217734258242,15.355443356456053,120.51717320201618
61.647067915022625,109.27061732807236,17.31765433201809,127.27268049258967
68.70595636997564,131.85906038392204,22.96476509598051,142.80439958888977
51.75544974448392,77.61743918234853,9.404359795587133,104.46779986164222
42.3559588722496,47.53906839119871,1.8847670977996782,79.74775192821713
71.57783575606331,141.0490744194026,25.26226860485065,152.96198370985402
63.557469174576454,115.38390135864464,18.84597533966116,137.21842225061872
63.086666181466036,113.87733178069128,18.46933294517282,132.1122092317421
65.06411396140672,120.20516467650148,20.05129116912537,134.4109136646456
58.52275576587452,99.27281845079844,14.818204612699613,125.2528142532349
72.25841632767295,143.22693224855342,25.806733062138363,159.47074435267862
73.25005679978959,146.4001817593267,26.600045439831682,153.6214837969095
58.67154763421395,99.74895242948463,14.937238107371162,120.22013841127905
74.82268806237906,151.43260179961302,27.858150449903256,160.4129683801257
64.75753707938219,119.22411865402302,19.806029663505754,138.9871656848718
74.66438987545749,150.92604760146398,27.731511900365987,162.9802035998951
67.67046390115944,128.5454844837102,22.136371120927553,143.6567407396356
72.06487179536856,142.60758974517935,25.651897436294853,146.95655271962485
73.67206912731561,147.75062120740998,26.937655301852487,160.4888588316993
62.73880079568945,112.76416254620622,18.19104063655156,129.1815156984206
70.52447314958192,137.67831407866214,24.41957851966554,151.27456928240883
54.366205442059915,85.97185741459175,11.492964353647938,109.58793725085077
58.506095992226285,99.21950717512415,14.804876793781036,123.92351146061665
62.90304923555855,113.28975755378737,18.32243938844684,130.45759087920297
64.94625293336571,119.82800938677023,19.95700234669256,136.66796240564952
43.990582792002144,52.76986493440688,3.19246623360172,79.38559509778798
66.99652166526212,126.38886932883877,21.59721733220969,144.09517535534945
72.84856313465056,145.11540203088174,26.278850507720442,159.94490768532222
69.05095783441708,132.96306507013463,23.24076626753366,145.75027314625592
73.09634290992011,145.90829731174438,26.47707432793609,156.37201479881338
67.22669817482475,127.12543415943917,21.78135853985979,140.0786725687412
69.81822576101305,135.41832243524175,23.85458060881044,146.53060422645686
68.30877272681235,130.58807272579944,22.647018181449862,146.09915819081786
71.77554632328649,141.68174823451676,25.420437058629194,152.270546435473
66.49854318843933,124.79533820300587,21.19883455075147,138.3175755984285
56.766367050727304,93.65237456232737,13.413093640581836,107.59876323643348
56.092624939166896,91.49639980533408,12.87409995133352,112.12128436223914
78.86593052952566,164.37097769448212,31.09274442362053,172.50388074832466
83.0803284885543,177.85705116337377,34.464262790843435,178.6296325338473
63.99937087166069,116.7979867893142,19.199496697328552,135.07246710038766
62.91494387780006,113.3278204089602,18.331955102240048,134.23284229293395
68.34025965621426,130.68883089988563,22.672207724971408,143.92327533954992
74.57951046238992,150.65443347964776,27.663608369911927,162.90015846429714
56.29655747124303,92.1489839079777,13.037245976994418,114.4976701654718
64.91921060963713,119.74147395083885,19.93536848770971,137.95060025091828
62.83433276239133,113.06986483965224,18.26746620991306,125.95035694709385
61.707891281702345,109.4652521014475,17.366313025361872,123.05995785480421
62.18160545185352,110.98113744593124,17.74528436148281,126.14540603171851
63.24255665771046,114.37618130467342,18.59404532616836,134.2405012423833
58.793374834019744,100.1387994688632,15.034699867215798,121.93493561746826
70.11866867331847,136.3797397546191,24.09493493865477,151.9501584407467
65.87178150914086,122.78970082925072,20.697425207312683,138.64025946321624
59.34993854035531,101.919803329137,15.479950832284251,121.91318438445032
59.671253667289314,102.94801173532578,15.73700293383144,125.12922387550621
69.08208488643587,133.06267163659479,23.265667909148693,151.23307155052288
79.31104698016111,165.79535033651555,31.44883758412889,170.61981106496555
78.59438338690187,163.50202683808598,30.87550670952149,167.1573958499859
63.60847714729324,115.54712687133836,18.886781717834587,133.31711190887935
58.63512977982073,99.63241529542636,14.908103823856585,123.89032345114909
64.68537699641894,118.99320638854066,19.74830159713516,130.19908892757573
56.35115587627672,92.32369880408552,13.080924701021381,111.89956423781547
79.10277805564427,165.12888977806162,31.28222244451541,176.32450767050167
55.82611300211403,90.6435616067649,12.660890401691224,107.80822706711365
60.55023242863419,105.76074377162944,16.440185942907355,130.5924712533091
82.85312787917866,177.1300092133717,34.28250230334292,178.74523166274727
81.1852860290917,171.79291529309347,32.948228823273375,170.486575522947
75.9936633586779,155.17972274776932,28.79493068694233,163.25096589993564
57.725792451020496,96.72253584326559,14.180633960816396,118.13614818786895
73.3274345821487,146.6477906628758,26.661947665718962,158.8518099279207
64.44100589388354,118.21121886042731,19.552804715106827,136.06128432693657
69.26469931322922,133.6470378023335,23.41175945058337,146.20578271926837
86.07752510556652,187.44808033781285,36.86202008445321,188.37437390197215
71.31533909580531,140.209085106577,25.052271276644248,157.34275111248843
61.228794724087905,107.93214311708132,16.983035779270327,128.9164100824593
46.946337529393396,62.22828009405889,5.557070023514719,89.83640135617989
67.81399769791935,129.00479263334188,22.251198158335477,144.85273144777844
69.50115983785463,134.4037114811348,23.600927870283698,142.84640031968996
61.14340474879389,107.6588951961404,16.914723799035098,127.99663153917416
59.86547916590626,103.56953333090006,15.892383332725014,121.35691547605468
69.79084459816707,135.33070271413465,23.832675678533654,150.72857802587325
79.60371789921639,166.73189727749244,31.682974319373113,170.53120164452793
63.18620267597929,114.19584856313374,18.548962140783434,131.7127292847755
60.628009792189616,106.00963133500679,16.502407833751697,127.66514218340978
64.36837892241336,117.97881255172274,19.494703137930685,135.98748765308085
65.2842535679327,120.90961141738458,20.227402854346156,131.8155221451959
60.56857906776267,105.81945301684051,16.45486325421013,123.52569285772236
48.602357736551674,67.52754475696534,6.881886189241334,102.29273216259399
73.61445954512206,147.56627054439062,26.89156763609766,152.92846545540044
84.59820944549142,182.71427022557253,35.67856755639313,187.4033050908461
55.68088976194919,90.17884723823738,12.544711809559347,112.5086634523999
63.85419932314206,116.33343783405458,19.083359458513645,130.87832097941092
68.3549382649542,130.73580244785344,22.683950611963358,147.1849362845066
56.62429315029278,93.19773808093686,13.299434520234213,118.94016368069984
63.96181710252795,116.67781472808944,19.16945368202236,134.3173897367929
68.29839678791343,130.55486972132294,22.638717430330743,144.1500804945432
59.33207197842597,101.86263033096311,15.465657582740779,121.20885251019644
62.92221575360243,113.35109041152779,18.337772602881945,132.3343549373598
52.96483089461452,81.48745886276646,10.371864715691613,105.9683931212185
57.747248015531426,96.7911936497005,14.197798412425131,112.54227896732746
72.93113958046445,145.37964665748618,26.34491166437155,153.1291052300095
58.73522170156529,99.9527094450089,14.988177361252225,117.1941762458367
67.47556310579631,127.92180193854817,21.980450484637046,145.8912273405989
